region,scene_id,date,method,quality_score,water_fraction_raw,water_fraction_temporal,raw_mask_path,temporal_mask_path,temporal_mask_shape,persistence_score,delta_score,severity_score,severity_bin
0048,S2_2019-02-01,2019-02-01,S2_NDWI_mNDWI,1.0,4.1961669921875e-05,4.1961669921875e-05,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0048__S2_2019-02-01.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0048__S2_2019-02-01.npy,"(512, 512)",2.7974446614583332e-05,1.3987223307291668e-05,3.426869710286459e-05,0
0050,S2_2018-12-28,2018-12-28,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0050__S2_2018-12-28.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0050__S2_2018-12-28.npy,"(512, 512)",0.00021870930989583334,0.0,5.4677327473958336e-05,0
0050,S2_2019-01-02,2019-01-02,S1_ADAPTIVE,,0.8251806480749689,0.00032806396484375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0050__S2_2019-01-02.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0050__S2_2019-01-02.npy,"(512, 512)",0.00021870930989583334,0.00010935465494791666,0.00026791890462239584,0
0050,S2_2019-02-01,2019-02-01,S2_NDWI_mNDWI,1.0,0.00032806396484375,0.00032806396484375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0050__S2_2019-02-01.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0050__S2_2019-02-01.npy,"(512, 512)",0.00021870930989583334,0.00010935465494791666,0.00026791890462239584,0
0053,S2_2018-12-28,2018-12-28,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0053__S2_2018-12-28.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0053__S2_2018-12-28.npy,"(512, 512)",0.0,0.0,0.0,0
0053,S2_2019-01-02,2019-01-02,S1_ADAPTIVE,,0.8443073570248515,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0053__S2_2019-01-02.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0053__S2_2019-01-02.npy,"(512, 512)",0.0,0.0,0.0,0
0053,S2_2019-02-01,2019-02-01,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0053__S2_2019-02-01.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0053__S2_2019-02-01.npy,"(512, 512)",0.0,0.0,0.0,0
0054,S2_2018-12-28,2018-12-28,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0054__S2_2018-12-28.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0054__S2_2018-12-28.npy,"(512, 512)",0.0005950927734375,0.0,0.000148773193359375,0
0054,S2_2019-01-02,2019-01-02,S1_ADAPTIVE,,0.9620067266548099,0.00089263916015625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0054__S2_2019-01-02.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0054__S2_2019-01-02.npy,"(512, 512)",0.0005950927734375,0.00029754638671875,0.0007289886474609375,0
0054,S2_2019-02-01,2019-02-01,S2_NDWI_mNDWI,1.0,0.00089263916015625,0.00089263916015625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0054__S2_2019-02-01.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0054__S2_2019-02-01.npy,"(512, 512)",0.0005950927734375,0.00029754638671875,0.0007289886474609375,0
0055,S2_2018-12-28,2018-12-28,S2_NDWI_mNDWI,1.0,0.0002593994140625,0.000244140625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0055__S2_2018-12-28.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0055__S2_2018-12-28.npy,"(512, 512)",0.0008697509765625,0.0,0.000363922119140625,0
0055,S2_2019-01-02,2019-01-02,S1_ADAPTIVE,,0.7689092762487257,0.00119781494140625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0055__S2_2019-01-02.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0055__S2_2019-01-02.npy,"(512, 512)",0.0008697509765625,0.00032806396484375,0.0009853363037109375,0
0055,S2_2019-02-01,2019-02-01,S2_NDWI_mNDWI,1.0,0.001178741455078125,0.00116729736328125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0055__S2_2019-02-01.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0055__S2_2019-02-01.npy,"(512, 512)",0.0008697509765625,0.00029754638671875,0.0009624481201171874,0
0057,S2_2018-12-28,2018-12-28,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0057__S2_2018-12-28.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0057__S2_2018-12-28.npy,"(512, 512)",7.883707682291667e-05,0.0,1.9709269205729168e-05,0
0057,S2_2019-01-02,2019-01-02,S1_ADAPTIVE,,0.6981095461217116,0.000118255615234375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0057__S2_2019-01-02.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0057__S2_2019-01-02.npy,"(512, 512)",7.883707682291667e-05,3.941853841145833e-05,9.657541910807292e-05,0
0057,S2_2019-02-01,2019-02-01,S2_NDWI_mNDWI,1.0,0.000118255615234375,0.000118255615234375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0057__S2_2019-02-01.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0057__S2_2019-02-01.npy,"(512, 512)",7.883707682291667e-05,3.941853841145833e-05,9.657541910807292e-05,0
0059,S2_2018-12-18,2018-12-18,S1_ADAPTIVE,,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0059__S2_2018-12-18.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0059__S2_2018-12-18.npy,"(512, 512)",0.0,0.0,0.0,0
0059,S2_2018-12-28,2018-12-28,S2_NDWI_mNDWI,1.0,8.392333984375e-05,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0059__S2_2018-12-28.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0059__S2_2018-12-28.npy,"(512, 512)",0.0,0.0,0.0,0
0059,S2_2019-01-02,2019-01-02,S1_ADAPTIVE,,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0059__S2_2019-01-02.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0059__S2_2019-01-02.npy,"(512, 512)",0.0,0.0,0.0,0
0059,S2_2019-01-07,2019-01-07,S1_ADAPTIVE,,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0059__S2_2019-01-07.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0059__S2_2019-01-07.npy,"(512, 512)",0.0,0.0,0.0,0
0059,S2_2019-01-12,2019-01-12,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0059__S2_2019-01-12.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0059__S2_2019-01-12.npy,"(512, 512)",0.0,0.0,0.0,0
0059,S2_2019-01-17,2019-01-17,S2_NDWI_mNDWI,1.0,3.814697265625e-06,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0059__S2_2019-01-17.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0059__S2_2019-01-17.npy,"(512, 512)",0.0,0.0,0.0,0
0059,S2_2019-01-22,2019-01-22,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0059__S2_2019-01-22.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0059__S2_2019-01-22.npy,"(512, 512)",0.0,0.0,0.0,0
0059,S2_2019-01-27,2019-01-27,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0059__S2_2019-01-27.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0059__S2_2019-01-27.npy,"(512, 512)",0.0,0.0,0.0,0
0059,S2_2019-02-06,2019-02-06,S2_NDWI_mNDWI,1.0,1.1444091796875e-05,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0059__S2_2019-02-06.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0059__S2_2019-02-06.npy,"(512, 512)",0.0,0.0,0.0,0
0060,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0060__S2_2019-02-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0060__S2_2019-02-04.npy,"(512, 512)",0.0,0.0,0.0,0
0061,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0061__S2_2019-02-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0061__S2_2019-02-04.npy,"(512, 512)",0.0,0.0,0.0,0
0063,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0063__S2_2019-02-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0063__S2_2019-02-04.npy,"(512, 512)",0.0,0.0,0.0,0
0065,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0065__S2_2019-02-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0065__S2_2019-02-04.npy,"(512, 512)",0.0,0.0,0.0,0
0066,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0066__S2_2019-02-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0066__S2_2019-02-04.npy,"(512, 512)",0.0,0.0,0.0,0
0067,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0067__S2_2019-02-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0067__S2_2019-02-04.npy,"(512, 512)",0.0,0.0,0.0,0
0068,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0068__S2_2019-02-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0068__S2_2019-02-04.npy,"(512, 512)",0.0,0.0,0.0,0
0069,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,0.00508880615234375,0.00508880615234375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0069__S2_2019-02-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0069__S2_2019-02-04.npy,"(512, 512)",0.00508880615234375,0.0,0.004325485229492188,0
0070,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0070__S2_2019-02-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0070__S2_2019-02-04.npy,"(512, 512)",0.0,0.0,0.0,0
0071,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0071__S2_2019-02-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0071__S2_2019-02-04.npy,"(512, 512)",0.0,0.0,0.0,0
0072,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,8.392333984375e-05,8.392333984375e-05,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0072__S2_2019-02-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0072__S2_2019-02-04.npy,"(512, 512)",8.392333984375e-05,0.0,7.13348388671875e-05,0
0073,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0073__S2_2019-02-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0073__S2_2019-02-04.npy,"(512, 512)",0.0,0.0,0.0,0
0074,S2_2018-12-26,2018-12-26,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0074__S2_2018-12-26.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0074__S2_2018-12-26.npy,"(512, 512)",0.0,0.0,0.0,0
0074,S2_2018-12-31,2018-12-31,S2_NDWI_mNDWI,1.0,0.001132965087890625,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0074__S2_2018-12-31.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0074__S2_2018-12-31.npy,"(512, 512)",0.0,0.0,0.0,0
0074,S2_2019-01-05,2019-01-05,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0074__S2_2019-01-05.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0074__S2_2019-01-05.npy,"(512, 512)",0.0,0.0,0.0,0
0074,S2_2019-01-10,2019-01-10,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0074__S2_2019-01-10.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0074__S2_2019-01-10.npy,"(512, 512)",0.0,0.0,0.0,0
0074,S2_2019-01-30,2019-01-30,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0074__S2_2019-01-30.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0074__S2_2019-01-30.npy,"(512, 512)",0.0,0.0,0.0,0
0074,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0074__S2_2019-02-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0074__S2_2019-02-04.npy,"(512, 512)",0.0,0.0,0.0,0
0074,S2_2019-02-14,2019-02-14,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0074__S2_2019-02-14.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0074__S2_2019-02-14.npy,"(512, 512)",0.0,0.0,0.0,0
0075,S2_2018-12-26,2018-12-26,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0075__S2_2018-12-26.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0075__S2_2018-12-26.npy,"(512, 512)",0.0,0.0,0.0,0
0075,S2_2018-12-31,2018-12-31,S2_NDWI_mNDWI,1.0,0.000579833984375,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0075__S2_2018-12-31.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0075__S2_2018-12-31.npy,"(512, 512)",0.0,0.0,0.0,0
0075,S2_2019-01-05,2019-01-05,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0075__S2_2019-01-05.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0075__S2_2019-01-05.npy,"(512, 512)",0.0,0.0,0.0,0
0075,S2_2019-01-10,2019-01-10,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0075__S2_2019-01-10.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0075__S2_2019-01-10.npy,"(512, 512)",0.0,0.0,0.0,0
0075,S2_2019-01-30,2019-01-30,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0075__S2_2019-01-30.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0075__S2_2019-01-30.npy,"(512, 512)",0.0,0.0,0.0,0
0075,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0075__S2_2019-02-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0075__S2_2019-02-04.npy,"(512, 512)",0.0,0.0,0.0,0
0075,S2_2019-02-14,2019-02-14,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0075__S2_2019-02-14.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0075__S2_2019-02-14.npy,"(512, 512)",0.0,0.0,0.0,0
0076,S2_2018-12-26,2018-12-26,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0076__S2_2018-12-26.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0076__S2_2018-12-26.npy,"(512, 512)",0.0,0.0,0.0,0
0076,S2_2018-12-31,2018-12-31,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0076__S2_2018-12-31.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0076__S2_2018-12-31.npy,"(512, 512)",0.0,0.0,0.0,0
0076,S2_2019-01-05,2019-01-05,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0076__S2_2019-01-05.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0076__S2_2019-01-05.npy,"(512, 512)",0.0,0.0,0.0,0
0076,S2_2019-01-10,2019-01-10,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0076__S2_2019-01-10.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0076__S2_2019-01-10.npy,"(512, 512)",0.0,0.0,0.0,0
0076,S2_2019-01-30,2019-01-30,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0076__S2_2019-01-30.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0076__S2_2019-01-30.npy,"(512, 512)",0.0,0.0,0.0,0
0076,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0076__S2_2019-02-04.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0076__S2_2019-02-04.npy,"(512, 512)",0.0,0.0,0.0,0
0076,S2_2019-02-14,2019-02-14,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0076__S2_2019-02-14.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0076__S2_2019-02-14.npy,"(512, 512)",0.0,0.0,0.0,0
0077,S2_2018-12-26,2018-12-26,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0077__S2_2018-12-26.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0077__S2_2018-12-26.npy,"(512, 512)",0.0,0.0,0.0,0
0077,S2_2018-12-31,2018-12-31,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0077__S2_2018-12-31.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0077__S2_2018-12-31.npy,"(512, 512)",0.0,0.0,0.0,0
0077,S2_2019-01-05,2019-01-05,S2_NDWI_mNDWI,1.0,0.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0077__S2_2019-01-05.npy,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_temporal/0077__S2_2019-01-05.npy,"(512, 512)",0.0,0.0,0.0,0
