region,scene_id,date,method,quality_score,water_fraction,raw_mask_path
0020,S2_2019-01-19,2019-01-19,S2_NDWI_mNDWI,1.0,0.00016021728515625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0020__S2_2019-01-19.npy
0020,S2_2019-01-14,2019-01-14,S2_NDWI_mNDWI,1.0,0.0001983642578125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0020__S2_2019-01-14.npy
0020,S2_2019-02-08,2019-02-08,S1_ADAPTIVE,,0.8878382046873586,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0020__S2_2019-02-08.npy
0020,S2_2018-12-30,2018-12-30,S2_NDWI_mNDWI,1.0,0.000255584716796875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0020__S2_2018-12-30.npy
0020,S2_2019-02-03,2019-02-03,S2_NDWI_mNDWI,1.0,0.00014495849609375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0020__S2_2019-02-03.npy
0020,S2_2019-01-29,2019-01-29,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0020__S2_2019-01-29.npy
0020,S2_2019-01-24,2019-01-24,S2_NDWI_mNDWI,1.0,0.00012969970703125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0020__S2_2019-01-24.npy
0212,S2_2019-04-04,2019-04-04,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0212__S2_2019-04-04.npy
0212,S2_2019-04-14,2019-04-14,S1_ADAPTIVE,,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0212__S2_2019-04-14.npy
0212,S2_2019-03-25,2019-03-25,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0212__S2_2019-03-25.npy
0212,S2_2019-02-23,2019-02-23,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0212__S2_2019-02-23.npy
0212,S2_2019-04-19,2019-04-19,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0212__S2_2019-04-19.npy
0212,S2_2019-02-13,2019-02-13,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0212__S2_2019-02-13.npy
0212,S2_2019-04-24,2019-04-24,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0212__S2_2019-04-24.npy
0212,S2_2019-03-10,2019-03-10,S1_ADAPTIVE,,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0212__S2_2019-03-10.npy
0212,S2_2019-02-28,2019-02-28,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0212__S2_2019-02-28.npy
0018,S2_2018-12-25,2018-12-25,S2_NDWI_mNDWI,1.0,0.001262664794921875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0018__S2_2018-12-25.npy
0018,S2_2019-01-09,2019-01-09,S2_NDWI_mNDWI,1.0,0.000965118408203125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0018__S2_2019-01-09.npy
0018,S2_2019-01-19,2019-01-19,S2_NDWI_mNDWI,1.0,0.0008392333984375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0018__S2_2019-01-19.npy
0018,S2_2019-01-14,2019-01-14,S2_NDWI_mNDWI,1.0,0.001071929931640625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0018__S2_2019-01-14.npy
0018,S2_2019-02-08,2019-02-08,S1_ADAPTIVE,,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0018__S2_2019-02-08.npy
0018,S2_2018-12-30,2018-12-30,S2_NDWI_mNDWI,1.0,0.0013580322265625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0018__S2_2018-12-30.npy
0018,S2_2019-02-03,2019-02-03,S2_NDWI_mNDWI,1.0,0.000865936279296875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0018__S2_2019-02-03.npy
0018,S2_2019-01-29,2019-01-29,S2_NDWI_mNDWI,1.0,0.000156402587890625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0018__S2_2019-01-29.npy
0018,S2_2019-01-24,2019-01-24,S2_NDWI_mNDWI,1.0,0.000827789306640625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0018__S2_2019-01-24.npy
0215,S2_2019-04-04,2019-04-04,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0215__S2_2019-04-04.npy
0215,S2_2019-04-14,2019-04-14,S1_ADAPTIVE,,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0215__S2_2019-04-14.npy
0215,S2_2019-03-25,2019-03-25,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0215__S2_2019-03-25.npy
0215,S2_2019-02-23,2019-02-23,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0215__S2_2019-02-23.npy
0215,S2_2019-04-19,2019-04-19,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0215__S2_2019-04-19.npy
0215,S2_2019-02-13,2019-02-13,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0215__S2_2019-02-13.npy
0215,S2_2019-04-24,2019-04-24,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0215__S2_2019-04-24.npy
0215,S2_2019-03-10,2019-03-10,S1_ADAPTIVE,,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0215__S2_2019-03-10.npy
0215,S2_2019-02-28,2019-02-28,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0215__S2_2019-02-28.npy
0027,S2_2019-01-23,2019-01-23,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0027__S2_2019-01-23.npy
0027,S2_2019-01-13,2019-01-13,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0027__S2_2019-01-13.npy
0027,S2_2019-01-28,2019-01-28,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0027__S2_2019-01-28.npy
0027,S2_2018-12-14,2018-12-14,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0027__S2_2018-12-14.npy
0223,S2_2019-04-23,2019-04-23,S2_NDWI_mNDWI,1.0,0.07195663452148438,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0223__S2_2019-04-23.npy
0223,S2_2019-04-08,2019-04-08,S2_NDWI_mNDWI,1.0,0.11109542846679688,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0223__S2_2019-04-08.npy
0223,S2_2019-03-17,2019-03-17,S2_NDWI_mNDWI,1.0,0.001800537109375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0223__S2_2019-03-17.npy
0223,S2_2019-03-12,2019-03-12,S2_NDWI_mNDWI,1.0,0.001739501953125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0223__S2_2019-03-12.npy
0223,S2_2019-03-09,2019-03-09,S2_NDWI_mNDWI,1.0,0.00160980224609375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0223__S2_2019-03-09.npy
0223,S2_2019-03-19,2019-03-19,S2_NDWI_mNDWI,1.0,0.001796722412109375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0223__S2_2019-03-19.npy
0223,S2_2019-04-21,2019-04-21,S2_NDWI_mNDWI,1.0,0.08001708984375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0223__S2_2019-04-21.npy
0223,S2_2019-03-22,2019-03-22,S2_NDWI_mNDWI,1.0,0.001190185546875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0223__S2_2019-03-22.npy
0223,S2_2019-03-27,2019-03-27,S2_NDWI_mNDWI,1.0,0.0020904541015625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0223__S2_2019-03-27.npy
0011,S2_2018-12-25,2018-12-25,S2_NDWI_mNDWI,1.0,0.002216339111328125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0011__S2_2018-12-25.npy
0011,S2_2019-01-09,2019-01-09,S2_NDWI_mNDWI,1.0,0.0018157958984375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0011__S2_2019-01-09.npy
0011,S2_2019-01-19,2019-01-19,S2_NDWI_mNDWI,1.0,0.0015716552734375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0011__S2_2019-01-19.npy
0011,S2_2019-01-14,2019-01-14,S2_NDWI_mNDWI,1.0,0.00212860107421875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0011__S2_2019-01-14.npy
0011,S2_2019-02-08,2019-02-08,S1_ADAPTIVE,,0.9057653805694119,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0011__S2_2019-02-08.npy
0011,S2_2018-12-30,2018-12-30,S2_NDWI_mNDWI,1.0,0.00090789794921875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0011__S2_2018-12-30.npy
0011,S2_2019-02-03,2019-02-03,S2_NDWI_mNDWI,1.0,0.00203704833984375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0011__S2_2019-02-03.npy
0011,S2_2019-01-29,2019-01-29,S2_NDWI_mNDWI,1.0,0.00081634521484375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0011__S2_2019-01-29.npy
0011,S2_2019-01-24,2019-01-24,S2_NDWI_mNDWI,1.0,0.002109527587890625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0011__S2_2019-01-24.npy
0029,S2_2019-02-01,2019-02-01,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0029__S2_2019-02-01.npy
0029,S2_2018-12-28,2018-12-28,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0029__S2_2018-12-28.npy
0029,S2_2019-01-02,2019-01-02,S1_ADAPTIVE,,0.816496152423885,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0029__S2_2019-01-02.npy
0042,S2_2019-02-01,2019-02-01,S2_NDWI_mNDWI,1.0,0.000171661376953125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0042__S2_2019-02-01.npy
0042,S2_2018-12-28,2018-12-28,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0042__S2_2018-12-28.npy
0042,S2_2019-01-02,2019-01-02,S1_ADAPTIVE,,0.9084057807383991,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0042__S2_2019-01-02.npy
0089,S2_2019-01-05,2019-01-05,S2_NDWI_mNDWI,1.0,0.35643768310546875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0089__S2_2019-01-05.npy
0089,S2_2019-01-10,2019-01-10,S2_NDWI_mNDWI,1.0,0.08716964721679688,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0089__S2_2019-01-10.npy
0089,S2_2018-12-31,2018-12-31,S2_NDWI_mNDWI,1.0,0.4120445251464844,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0089__S2_2018-12-31.npy
0089,S2_2019-02-14,2019-02-14,S2_NDWI_mNDWI,1.0,0.42364501953125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0089__S2_2019-02-14.npy
0089,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,0.46869659423828125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0089__S2_2019-02-04.npy
0089,S2_2019-01-30,2019-01-30,S2_NDWI_mNDWI,1.0,0.11027145385742188,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0089__S2_2019-01-30.npy
0089,S2_2018-12-26,2018-12-26,S2_NDWI_mNDWI,1.0,0.3786735534667969,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0089__S2_2018-12-26.npy
0045,S2_2019-02-01,2019-02-01,S2_NDWI_mNDWI,1.0,0.001842498779296875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0045__S2_2019-02-01.npy
0045,S2_2018-12-28,2018-12-28,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0045__S2_2018-12-28.npy
0045,S2_2019-01-02,2019-01-02,S1_ADAPTIVE,,0.9554413176018968,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0045__S2_2019-01-02.npy
0277,S2_2019-03-17,2019-03-17,S2_NDWI_mNDWI,1.0,0.024623870849609375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0277__S2_2019-03-17.npy
0277,S2_2019-03-07,2019-03-07,S2_NDWI_mNDWI,0.9999847412109375,0.0354156494140625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0277__S2_2019-03-07.npy
0277,S2_2019-03-02,2019-03-02,S2_NDWI_mNDWI,1.0,0.03673553466796875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0277__S2_2019-03-02.npy
0277,S2_2019-03-12,2019-03-12,S2_NDWI_mNDWI,1.0,0.03701019287109375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0277__S2_2019-03-12.npy
0277,S2_2019-03-09,2019-03-09,S2_NDWI_mNDWI,1.0,0.02912139892578125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0277__S2_2019-03-09.npy
0277,S2_2019-03-19,2019-03-19,S2_NDWI_mNDWI,1.0,0.043041229248046875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0277__S2_2019-03-19.npy
0277,S2_2019-03-04,2019-03-04,S2_NDWI_mNDWI,1.0,0.0358734130859375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0277__S2_2019-03-04.npy
0277,S2_2019-02-25,2019-02-25,S2_NDWI_mNDWI,1.0,0.0340423583984375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0277__S2_2019-02-25.npy
0277,S2_2019-03-22,2019-03-22,S2_NDWI_mNDWI,1.0,0.030490875244140625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0277__S2_2019-03-22.npy
0248,S2_2019-04-23,2019-04-23,S2_NDWI_mNDWI,1.0,0.11651229858398438,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0248__S2_2019-04-23.npy
0248,S2_2019-04-08,2019-04-08,S2_NDWI_mNDWI,1.0,0.3759727478027344,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0248__S2_2019-04-08.npy
0248,S2_2019-03-17,2019-03-17,S2_NDWI_mNDWI,1.0,0.0537109375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0248__S2_2019-03-17.npy
0248,S2_2019-03-12,2019-03-12,S2_NDWI_mNDWI,1.0,0.2567405700683594,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0248__S2_2019-03-12.npy
0248,S2_2019-03-09,2019-03-09,S2_NDWI_mNDWI,1.0,0.3404731750488281,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0248__S2_2019-03-09.npy
0248,S2_2019-03-19,2019-03-19,S2_NDWI_mNDWI,1.0,0.16566848754882812,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0248__S2_2019-03-19.npy
0248,S2_2019-04-21,2019-04-21,S2_NDWI_mNDWI,1.0,0.040744781494140625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0248__S2_2019-04-21.npy
0248,S2_2019-03-22,2019-03-22,S2_NDWI_mNDWI,1.0,0.14483261108398438,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0248__S2_2019-03-22.npy
0248,S2_2019-03-27,2019-03-27,S2_NDWI_mNDWI,1.0,0.25677490234375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0248__S2_2019-03-27.npy
0073,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0073__S2_2019-02-04.npy
0241,S2_2019-04-23,2019-04-23,S2_NDWI_mNDWI,1.0,0.001194000244140625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-04-23.npy
0241,S2_2019-04-08,2019-04-08,S2_NDWI_mNDWI,1.0,0.0013885498046875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-04-08.npy
0241,S2_2019-03-17,2019-03-17,S2_NDWI_mNDWI,1.0,0.00131988525390625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-03-17.npy
0241,S2_2019-03-12,2019-03-12,S2_NDWI_mNDWI,1.0,0.002147674560546875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-03-12.npy
0241,S2_2019-03-09,2019-03-09,S2_NDWI_mNDWI,1.0,0.00213623046875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-03-09.npy
0241,S2_2019-03-19,2019-03-19,S2_NDWI_mNDWI,1.0,0.0020599365234375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-03-19.npy
0241,S2_2019-04-21,2019-04-21,S2_NDWI_mNDWI,1.0,0.000995635986328125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-04-21.npy
0241,S2_2019-03-22,2019-03-22,S2_NDWI_mNDWI,1.0,0.001461029052734375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-03-22.npy
0241,S2_2019-03-27,2019-03-27,S2_NDWI_mNDWI,1.0,0.001922607421875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0241__S2_2019-03-27.npy
0246,S2_2019-04-23,2019-04-23,S2_NDWI_mNDWI,1.0,0.009159088134765625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0246__S2_2019-04-23.npy
0246,S2_2019-04-08,2019-04-08,S2_NDWI_mNDWI,1.0,0.1090850830078125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0246__S2_2019-04-08.npy
0246,S2_2019-03-17,2019-03-17,S2_NDWI_mNDWI,1.0,0.007839202880859375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0246__S2_2019-03-17.npy
0246,S2_2019-03-12,2019-03-12,S2_NDWI_mNDWI,1.0,0.015338897705078125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0246__S2_2019-03-12.npy
0246,S2_2019-03-09,2019-03-09,S2_NDWI_mNDWI,1.0,0.021442413330078125,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0246__S2_2019-03-09.npy
0246,S2_2019-03-19,2019-03-19,S2_NDWI_mNDWI,0.9999847412109375,0.008941650390625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0246__S2_2019-03-19.npy
0246,S2_2019-04-21,2019-04-21,S2_NDWI_mNDWI,1.0,0.005649566650390625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0246__S2_2019-04-21.npy
0246,S2_2019-03-22,2019-03-22,S2_NDWI_mNDWI,1.0,0.00527191162109375,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0246__S2_2019-03-22.npy
0246,S2_2019-03-27,2019-03-27,S2_NDWI_mNDWI,1.0,0.020763397216796875,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0246__S2_2019-03-27.npy
0074,S2_2019-01-05,2019-01-05,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0074__S2_2019-01-05.npy
0074,S2_2019-01-10,2019-01-10,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0074__S2_2019-01-10.npy
0074,S2_2018-12-31,2018-12-31,S2_NDWI_mNDWI,1.0,0.001132965087890625,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0074__S2_2018-12-31.npy
0074,S2_2019-02-14,2019-02-14,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0074__S2_2019-02-14.npy
0074,S2_2019-02-04,2019-02-04,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0074__S2_2019-02-04.npy
0074,S2_2019-01-30,2019-01-30,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0074__S2_2019-01-30.npy
0074,S2_2018-12-26,2018-12-26,S2_NDWI_mNDWI,1.0,0.0,/Users/kanishkchhabra/Desktop/TAMU/Sem-4/CSCE753-CVRP/Project/code/proxy_outputs/masks_raw/0074__S2_2018-12-26.npy
