region,scene_id,date,severity_bin,severity_score,water_fraction_temporal,temporal_mask_path,s2_b02,s2_b03,s2_b04,s2_b08,s2_b11,s1_vv,s1_vh,s1_vv_gap_days,s1_vh_gap_days
0013,S2_2019-01-14,2019-01-14,0,0.00011384752061631943,7.2479248046875e-05,proxy_outputs/masks_temporal/0013__S2_2019-01-14.npy,SEN12FLOOD/0013/S2_2019-01-14_B02.tif,SEN12FLOOD/0013/S2_2019-01-14_B03.tif,SEN12FLOOD/0013/S2_2019-01-14_B04.tif,SEN12FLOOD/0013/S2_2019-01-14_B08.tif,SEN12FLOOD/0013/S2_2019-01-14_B11.tif,SEN12FLOOD/0013/S1A_IW_GRDH_1SDV_20190116T154757_20190116T154822_025504_02D3EE_F68A_corrected_VV.tif,SEN12FLOOD/0013/S1A_IW_GRDH_1SDV_20190116T154757_20190116T154822_025504_02D3EE_F68A_corrected_VH.tif,2,2
0013,S2_2019-01-19,2019-01-19,0,7.035997178819444e-05,0.0,proxy_outputs/masks_temporal/0013__S2_2019-01-19.npy,SEN12FLOOD/0013/S2_2019-01-19_B02.tif,SEN12FLOOD/0013/S2_2019-01-19_B03.tif,SEN12FLOOD/0013/S2_2019-01-19_B04.tif,SEN12FLOOD/0013/S2_2019-01-19_B08.tif,SEN12FLOOD/0013/S2_2019-01-19_B11.tif,SEN12FLOOD/0013/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VV.tif,SEN12FLOOD/0013/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VH.tif,2,2
0013,S2_2019-01-24,2019-01-24,0,7.035997178819444e-05,0.0,proxy_outputs/masks_temporal/0013__S2_2019-01-24.npy,SEN12FLOOD/0013/S2_2019-01-24_B02.tif,SEN12FLOOD/0013/S2_2019-01-24_B03.tif,SEN12FLOOD/0013/S2_2019-01-24_B04.tif,SEN12FLOOD/0013/S2_2019-01-24_B08.tif,SEN12FLOOD/0013/S2_2019-01-24_B11.tif,SEN12FLOOD/0013/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VV.tif,SEN12FLOOD/0013/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VH.tif,3,3
0013,S2_2019-01-29,2019-01-29,0,7.035997178819444e-05,0.0,proxy_outputs/masks_temporal/0013__S2_2019-01-29.npy,SEN12FLOOD/0013/S2_2019-01-29_B02.tif,SEN12FLOOD/0013/S2_2019-01-29_B03.tif,SEN12FLOOD/0013/S2_2019-01-29_B04.tif,SEN12FLOOD/0013/S2_2019-01-29_B08.tif,SEN12FLOOD/0013/S2_2019-01-29_B11.tif,SEN12FLOOD/0013/S1A_IW_GRDH_1SDV_20190128T154757_20190128T154822_025679_02DA52_A863_corrected_VV.tif,SEN12FLOOD/0013/S1A_IW_GRDH_1SDV_20190128T154757_20190128T154822_025679_02DA52_A863_corrected_VH.tif,1,1
0013,S2_2019-02-03,2019-02-03,0,0.00041152106391059023,0.00051116943359375,proxy_outputs/masks_temporal/0013__S2_2019-02-03.npy,SEN12FLOOD/0013/S2_2019-02-03_B02.tif,SEN12FLOOD/0013/S2_2019-02-03_B03.tif,SEN12FLOOD/0013/S2_2019-02-03_B04.tif,SEN12FLOOD/0013/S2_2019-02-03_B08.tif,SEN12FLOOD/0013/S2_2019-02-03_B11.tif,SEN12FLOOD/0013/S1A_IW_GRDH_1SDV_20190202T155600_20190202T155625_025752_02DD0C_8A1E_corrected_VV.tif,SEN12FLOOD/0013/S1A_IW_GRDH_1SDV_20190202T155600_20190202T155625_025752_02DD0C_8A1E_corrected_VH.tif,1,1
0013,S2_2019-02-08,2019-02-08,0,0.00041152106391059023,0.00051116943359375,proxy_outputs/masks_temporal/0013__S2_2019-02-08.npy,SEN12FLOOD/0013/S2_2019-02-08_B02.tif,SEN12FLOOD/0013/S2_2019-02-08_B03.tif,SEN12FLOOD/0013/S2_2019-02-08_B04.tif,SEN12FLOOD/0013/S2_2019-02-08_B08.tif,SEN12FLOOD/0013/S2_2019-02-08_B11.tif,SEN12FLOOD/0013/S1B_IW_GRDH_1SDV_20190205T031123_20190205T031148_014805_01B9FF_DC8A_corrected_VV.tif,SEN12FLOOD/0013/S1B_IW_GRDH_1SDV_20190205T031123_20190205T031148_014805_01B9FF_DC8A_corrected_VH.tif,3,3
0014,S2_2018-12-25,2018-12-25,0,2.8398301866319445e-05,0.0,proxy_outputs/masks_temporal/0014__S2_2018-12-25.npy,SEN12FLOOD/0014/S2_2018-12-25_B02.tif,SEN12FLOOD/0014/S2_2018-12-25_B03.tif,SEN12FLOOD/0014/S2_2018-12-25_B04.tif,SEN12FLOOD/0014/S2_2018-12-25_B08.tif,SEN12FLOOD/0014/S2_2018-12-25_B11.tif,SEN12FLOOD/0014/S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VV.tif,SEN12FLOOD/0014/S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VH.tif,3,3
0014,S2_2018-12-30,2018-12-30,0,0.00021735297309027776,0.000274658203125,proxy_outputs/masks_temporal/0014__S2_2018-12-30.npy,SEN12FLOOD/0014/S2_2018-12-30_B02.tif,SEN12FLOOD/0014/S2_2018-12-30_B03.tif,SEN12FLOOD/0014/S2_2018-12-30_B04.tif,SEN12FLOOD/0014/S2_2018-12-30_B08.tif,SEN12FLOOD/0014/S2_2018-12-30_B11.tif,SEN12FLOOD/0014/S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VV.tif,SEN12FLOOD/0014/S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VH.tif,2,2
0014,S2_2019-01-09,2019-01-09,0,0.00022021399603949651,0.000278472900390625,proxy_outputs/masks_temporal/0014__S2_2019-01-09.npy,SEN12FLOOD/0014/S2_2019-01-09_B02.tif,SEN12FLOOD/0014/S2_2019-01-09_B03.tif,SEN12FLOOD/0014/S2_2019-01-09_B04.tif,SEN12FLOOD/0014/S2_2019-01-09_B08.tif,SEN12FLOOD/0014/S2_2019-01-09_B11.tif,SEN12FLOOD/0014/S1A_IW_GRDH_1SDV_20190109T155600_20190109T155625_025402_02D04C_6D15_corrected_VV.tif,SEN12FLOOD/0014/S1A_IW_GRDH_1SDV_20190109T155600_20190109T155625_025402_02D04C_6D15_corrected_VH.tif,0,0
0014,S2_2019-01-14,2019-01-14,0,0.00018015967475043401,0.000225067138671875,proxy_outputs/masks_temporal/0014__S2_2019-01-14.npy,SEN12FLOOD/0014/S2_2019-01-14_B02.tif,SEN12FLOOD/0014/S2_2019-01-14_B03.tif,SEN12FLOOD/0014/S2_2019-01-14_B04.tif,SEN12FLOOD/0014/S2_2019-01-14_B08.tif,SEN12FLOOD/0014/S2_2019-01-14_B11.tif,SEN12FLOOD/0014/S1A_IW_GRDH_1SDV_20190116T154757_20190116T154822_025504_02D3EE_F68A_corrected_VV.tif,SEN12FLOOD/0014/S1A_IW_GRDH_1SDV_20190116T154757_20190116T154822_025504_02D3EE_F68A_corrected_VH.tif,2,2
0014,S2_2019-01-19,2019-01-19,0,9.719000922309026e-05,0.00011444091796875,proxy_outputs/masks_temporal/0014__S2_2019-01-19.npy,SEN12FLOOD/0014/S2_2019-01-19_B02.tif,SEN12FLOOD/0014/S2_2019-01-19_B03.tif,SEN12FLOOD/0014/S2_2019-01-19_B04.tif,SEN12FLOOD/0014/S2_2019-01-19_B08.tif,SEN12FLOOD/0014/S2_2019-01-19_B11.tif,SEN12FLOOD/0014/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VV.tif,SEN12FLOOD/0014/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VH.tif,2,2
0014,S2_2019-01-24,2019-01-24,0,2.8398301866319445e-05,0.0,proxy_outputs/masks_temporal/0014__S2_2019-01-24.npy,SEN12FLOOD/0014/S2_2019-01-24_B02.tif,SEN12FLOOD/0014/S2_2019-01-24_B03.tif,SEN12FLOOD/0014/S2_2019-01-24_B04.tif,SEN12FLOOD/0014/S2_2019-01-24_B08.tif,SEN12FLOOD/0014/S2_2019-01-24_B11.tif,SEN12FLOOD/0014/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VV.tif,SEN12FLOOD/0014/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VH.tif,3,3
0014,S2_2019-01-29,2019-01-29,0,5.1286485460069445e-05,3.814697265625e-05,proxy_outputs/masks_temporal/0014__S2_2019-01-29.npy,SEN12FLOOD/0014/S2_2019-01-29_B02.tif,SEN12FLOOD/0014/S2_2019-01-29_B03.tif,SEN12FLOOD/0014/S2_2019-01-29_B04.tif,SEN12FLOOD/0014/S2_2019-01-29_B08.tif,SEN12FLOOD/0014/S2_2019-01-29_B11.tif,SEN12FLOOD/0014/S1A_IW_GRDH_1SDV_20190128T154757_20190128T154822_025679_02DA52_A863_corrected_VV.tif,SEN12FLOOD/0014/S1A_IW_GRDH_1SDV_20190128T154757_20190128T154822_025679_02DA52_A863_corrected_VH.tif,1,1
0014,S2_2019-02-03,2019-02-03,0,5.586412217881944e-05,4.57763671875e-05,proxy_outputs/masks_temporal/0014__S2_2019-02-03.npy,SEN12FLOOD/0014/S2_2019-02-03_B02.tif,SEN12FLOOD/0014/S2_2019-02-03_B03.tif,SEN12FLOOD/0014/S2_2019-02-03_B04.tif,SEN12FLOOD/0014/S2_2019-02-03_B08.tif,SEN12FLOOD/0014/S2_2019-02-03_B11.tif,SEN12FLOOD/0014/S1A_IW_GRDH_1SDV_20190202T155600_20190202T155625_025752_02DD0C_8A1E_corrected_VV.tif,SEN12FLOOD/0014/S1A_IW_GRDH_1SDV_20190202T155600_20190202T155625_025752_02DD0C_8A1E_corrected_VH.tif,1,1
0014,S2_2019-02-08,2019-02-08,0,5.586412217881944e-05,4.57763671875e-05,proxy_outputs/masks_temporal/0014__S2_2019-02-08.npy,SEN12FLOOD/0014/S2_2019-02-08_B02.tif,SEN12FLOOD/0014/S2_2019-02-08_B03.tif,SEN12FLOOD/0014/S2_2019-02-08_B04.tif,SEN12FLOOD/0014/S2_2019-02-08_B08.tif,SEN12FLOOD/0014/S2_2019-02-08_B11.tif,SEN12FLOOD/0014/S1B_IW_GRDH_1SDV_20190205T031123_20190205T031148_014805_01B9FF_DC8A_corrected_VV.tif,SEN12FLOOD/0014/S1B_IW_GRDH_1SDV_20190205T031123_20190205T031148_014805_01B9FF_DC8A_corrected_VH.tif,3,3
0015,S2_2018-12-25,2018-12-25,0,0.0,0.0,proxy_outputs/masks_temporal/0015__S2_2018-12-25.npy,SEN12FLOOD/0015/S2_2018-12-25_B02.tif,SEN12FLOOD/0015/S2_2018-12-25_B03.tif,SEN12FLOOD/0015/S2_2018-12-25_B04.tif,SEN12FLOOD/0015/S2_2018-12-25_B08.tif,SEN12FLOOD/0015/S2_2018-12-25_B11.tif,SEN12FLOOD/0015/S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VV.tif,SEN12FLOOD/0015/S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VH.tif,3,3
0015,S2_2018-12-30,2018-12-30,0,0.0,0.0,proxy_outputs/masks_temporal/0015__S2_2018-12-30.npy,SEN12FLOOD/0015/S2_2018-12-30_B02.tif,SEN12FLOOD/0015/S2_2018-12-30_B03.tif,SEN12FLOOD/0015/S2_2018-12-30_B04.tif,SEN12FLOOD/0015/S2_2018-12-30_B08.tif,SEN12FLOOD/0015/S2_2018-12-30_B11.tif,SEN12FLOOD/0015/S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VV.tif,SEN12FLOOD/0015/S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VH.tif,2,2
0015,S2_2019-01-09,2019-01-09,0,0.0,0.0,proxy_outputs/masks_temporal/0015__S2_2019-01-09.npy,SEN12FLOOD/0015/S2_2019-01-09_B02.tif,SEN12FLOOD/0015/S2_2019-01-09_B03.tif,SEN12FLOOD/0015/S2_2019-01-09_B04.tif,SEN12FLOOD/0015/S2_2019-01-09_B08.tif,SEN12FLOOD/0015/S2_2019-01-09_B11.tif,SEN12FLOOD/0015/S1A_IW_GRDH_1SDV_20190109T155600_20190109T155625_025402_02D04C_6D15_corrected_VV.tif,SEN12FLOOD/0015/S1A_IW_GRDH_1SDV_20190109T155600_20190109T155625_025402_02D04C_6D15_corrected_VH.tif,0,0
0015,S2_2019-01-14,2019-01-14,0,0.0,0.0,proxy_outputs/masks_temporal/0015__S2_2019-01-14.npy,SEN12FLOOD/0015/S2_2019-01-14_B02.tif,SEN12FLOOD/0015/S2_2019-01-14_B03.tif,SEN12FLOOD/0015/S2_2019-01-14_B04.tif,SEN12FLOOD/0015/S2_2019-01-14_B08.tif,SEN12FLOOD/0015/S2_2019-01-14_B11.tif,SEN12FLOOD/0015/S1A_IW_GRDH_1SDV_20190116T154757_20190116T154822_025504_02D3EE_F68A_corrected_VV.tif,SEN12FLOOD/0015/S1A_IW_GRDH_1SDV_20190116T154757_20190116T154822_025504_02D3EE_F68A_corrected_VH.tif,2,2
0015,S2_2019-01-19,2019-01-19,0,0.0,0.0,proxy_outputs/masks_temporal/0015__S2_2019-01-19.npy,SEN12FLOOD/0015/S2_2019-01-19_B02.tif,SEN12FLOOD/0015/S2_2019-01-19_B03.tif,SEN12FLOOD/0015/S2_2019-01-19_B04.tif,SEN12FLOOD/0015/S2_2019-01-19_B08.tif,SEN12FLOOD/0015/S2_2019-01-19_B11.tif,SEN12FLOOD/0015/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VV.tif,SEN12FLOOD/0015/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VH.tif,2,2
0015,S2_2019-01-24,2019-01-24,0,0.0,0.0,proxy_outputs/masks_temporal/0015__S2_2019-01-24.npy,SEN12FLOOD/0015/S2_2019-01-24_B02.tif,SEN12FLOOD/0015/S2_2019-01-24_B03.tif,SEN12FLOOD/0015/S2_2019-01-24_B04.tif,SEN12FLOOD/0015/S2_2019-01-24_B08.tif,SEN12FLOOD/0015/S2_2019-01-24_B11.tif,SEN12FLOOD/0015/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VV.tif,SEN12FLOOD/0015/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VH.tif,3,3
0015,S2_2019-01-29,2019-01-29,0,0.0,0.0,proxy_outputs/masks_temporal/0015__S2_2019-01-29.npy,SEN12FLOOD/0015/S2_2019-01-29_B02.tif,SEN12FLOOD/0015/S2_2019-01-29_B03.tif,SEN12FLOOD/0015/S2_2019-01-29_B04.tif,SEN12FLOOD/0015/S2_2019-01-29_B08.tif,SEN12FLOOD/0015/S2_2019-01-29_B11.tif,SEN12FLOOD/0015/S1A_IW_GRDH_1SDV_20190128T154757_20190128T154822_025679_02DA52_A863_corrected_VV.tif,SEN12FLOOD/0015/S1A_IW_GRDH_1SDV_20190128T154757_20190128T154822_025679_02DA52_A863_corrected_VH.tif,1,1
0015,S2_2019-02-03,2019-02-03,0,0.0,0.0,proxy_outputs/masks_temporal/0015__S2_2019-02-03.npy,SEN12FLOOD/0015/S2_2019-02-03_B02.tif,SEN12FLOOD/0015/S2_2019-02-03_B03.tif,SEN12FLOOD/0015/S2_2019-02-03_B04.tif,SEN12FLOOD/0015/S2_2019-02-03_B08.tif,SEN12FLOOD/0015/S2_2019-02-03_B11.tif,SEN12FLOOD/0015/S1A_IW_GRDH_1SDV_20190202T155600_20190202T155625_025752_02DD0C_8A1E_corrected_VV.tif,SEN12FLOOD/0015/S1A_IW_GRDH_1SDV_20190202T155600_20190202T155625_025752_02DD0C_8A1E_corrected_VH.tif,1,1
0015,S2_2019-02-08,2019-02-08,0,0.0,0.0,proxy_outputs/masks_temporal/0015__S2_2019-02-08.npy,SEN12FLOOD/0015/S2_2019-02-08_B02.tif,SEN12FLOOD/0015/S2_2019-02-08_B03.tif,SEN12FLOOD/0015/S2_2019-02-08_B04.tif,SEN12FLOOD/0015/S2_2019-02-08_B08.tif,SEN12FLOOD/0015/S2_2019-02-08_B11.tif,SEN12FLOOD/0015/S1B_IW_GRDH_1SDV_20190205T031123_20190205T031148_014805_01B9FF_DC8A_corrected_VV.tif,SEN12FLOOD/0015/S1B_IW_GRDH_1SDV_20190205T031123_20190205T031148_014805_01B9FF_DC8A_corrected_VH.tif,3,3
0018,S2_2018-12-25,2018-12-25,0,0.0008907953898111979,0.001087188720703125,proxy_outputs/masks_temporal/0018__S2_2018-12-25.npy,SEN12FLOOD/0018/S2_2018-12-25_B02.tif,SEN12FLOOD/0018/S2_2018-12-25_B03.tif,SEN12FLOOD/0018/S2_2018-12-25_B04.tif,SEN12FLOOD/0018/S2_2018-12-25_B08.tif,SEN12FLOOD/0018/S2_2018-12-25_B11.tif,SEN12FLOOD/0018/S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VV.tif,SEN12FLOOD/0018/S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VH.tif,3,3
0018,S2_2018-12-30,2018-12-30,0,0.0010023752848307291,0.0012359619140625,proxy_outputs/masks_temporal/0018__S2_2018-12-30.npy,SEN12FLOOD/0018/S2_2018-12-30_B02.tif,SEN12FLOOD/0018/S2_2018-12-30_B03.tif,SEN12FLOOD/0018/S2_2018-12-30_B04.tif,SEN12FLOOD/0018/S2_2018-12-30_B08.tif,SEN12FLOOD/0018/S2_2018-12-30_B11.tif,SEN12FLOOD/0018/S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VV.tif,SEN12FLOOD/0018/S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VH.tif,2,2
0018,S2_2019-01-09,2019-01-09,0,0.0008907953898111979,0.001087188720703125,proxy_outputs/masks_temporal/0018__S2_2019-01-09.npy,SEN12FLOOD/0018/S2_2019-01-09_B02.tif,SEN12FLOOD/0018/S2_2019-01-09_B03.tif,SEN12FLOOD/0018/S2_2019-01-09_B04.tif,SEN12FLOOD/0018/S2_2019-01-09_B08.tif,SEN12FLOOD/0018/S2_2019-01-09_B11.tif,SEN12FLOOD/0018/S1A_IW_GRDH_1SDV_20190109T155600_20190109T155625_025402_02D04C_6D15_corrected_VV.tif,SEN12FLOOD/0018/S1A_IW_GRDH_1SDV_20190109T155600_20190109T155625_025402_02D04C_6D15_corrected_VH.tif,0,0
0018,S2_2019-01-14,2019-01-14,0,0.0007591883341471354,0.000911712646484375,proxy_outputs/masks_temporal/0018__S2_2019-01-14.npy,SEN12FLOOD/0018/S2_2019-01-14_B02.tif,SEN12FLOOD/0018/S2_2019-01-14_B03.tif,SEN12FLOOD/0018/S2_2019-01-14_B04.tif,SEN12FLOOD/0018/S2_2019-01-14_B08.tif,SEN12FLOOD/0018/S2_2019-01-14_B11.tif,SEN12FLOOD/0018/S1A_IW_GRDH_1SDV_20190116T154757_20190116T154822_025504_02D3EE_F68A_corrected_VV.tif,SEN12FLOOD/0018/S1A_IW_GRDH_1SDV_20190116T154757_20190116T154822_025504_02D3EE_F68A_corrected_VH.tif,2,2
0018,S2_2019-01-19,2019-01-19,0,0.0007992426554361979,0.000965118408203125,proxy_outputs/masks_temporal/0018__S2_2019-01-19.npy,SEN12FLOOD/0018/S2_2019-01-19_B02.tif,SEN12FLOOD/0018/S2_2019-01-19_B03.tif,SEN12FLOOD/0018/S2_2019-01-19_B04.tif,SEN12FLOOD/0018/S2_2019-01-19_B08.tif,SEN12FLOOD/0018/S2_2019-01-19_B11.tif,SEN12FLOOD/0018/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VV.tif,SEN12FLOOD/0018/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VH.tif,2,2
0018,S2_2019-01-24,2019-01-24,0,0.0005913416544596354,0.00067138671875,proxy_outputs/masks_temporal/0018__S2_2019-01-24.npy,SEN12FLOOD/0018/S2_2019-01-24_B02.tif,SEN12FLOOD/0018/S2_2019-01-24_B03.tif,SEN12FLOOD/0018/S2_2019-01-24_B04.tif,SEN12FLOOD/0018/S2_2019-01-24_B08.tif,SEN12FLOOD/0018/S2_2019-01-24_B11.tif,SEN12FLOOD/0018/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VV.tif,SEN12FLOOD/0018/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VH.tif,3,3
0018,S2_2019-01-29,2019-01-29,0,0.0006027857462565104,0.000690460205078125,proxy_outputs/masks_temporal/0018__S2_2019-01-29.npy,SEN12FLOOD/0018/S2_2019-01-29_B02.tif,SEN12FLOOD/0018/S2_2019-01-29_B03.tif,SEN12FLOOD/0018/S2_2019-01-29_B04.tif,SEN12FLOOD/0018/S2_2019-01-29_B08.tif,SEN12FLOOD/0018/S2_2019-01-29_B11.tif,SEN12FLOOD/0018/S1A_IW_GRDH_1SDV_20190128T154757_20190128T154822_025679_02DA52_A863_corrected_VV.tif,SEN12FLOOD/0018/S1A_IW_GRDH_1SDV_20190128T154757_20190128T154822_025679_02DA52_A863_corrected_VH.tif,1,1
0018,S2_2019-02-03,2019-02-03,0,0.0002709070841471354,0.0001373291015625,proxy_outputs/masks_temporal/0018__S2_2019-02-03.npy,SEN12FLOOD/0018/S2_2019-02-03_B02.tif,SEN12FLOOD/0018/S2_2019-02-03_B03.tif,SEN12FLOOD/0018/S2_2019-02-03_B04.tif,SEN12FLOOD/0018/S2_2019-02-03_B08.tif,SEN12FLOOD/0018/S2_2019-02-03_B11.tif,SEN12FLOOD/0018/S1A_IW_GRDH_1SDV_20190202T155600_20190202T155625_025752_02DD0C_8A1E_corrected_VV.tif,SEN12FLOOD/0018/S1A_IW_GRDH_1SDV_20190202T155600_20190202T155625_025752_02DD0C_8A1E_corrected_VH.tif,1,1
0018,S2_2019-02-08,2019-02-08,0,0.0001885096232096354,0.0,proxy_outputs/masks_temporal/0018__S2_2019-02-08.npy,SEN12FLOOD/0018/S2_2019-02-08_B02.tif,SEN12FLOOD/0018/S2_2019-02-08_B03.tif,SEN12FLOOD/0018/S2_2019-02-08_B04.tif,SEN12FLOOD/0018/S2_2019-02-08_B08.tif,SEN12FLOOD/0018/S2_2019-02-08_B11.tif,SEN12FLOOD/0018/S1B_IW_GRDH_1SDV_20190205T031123_20190205T031148_014805_01B9FF_DC8A_corrected_VV.tif,SEN12FLOOD/0018/S1B_IW_GRDH_1SDV_20190205T031123_20190205T031148_014805_01B9FF_DC8A_corrected_VH.tif,3,3
0020,S2_2018-12-25,2018-12-25,0,3.719329833984375e-05,0.0,proxy_outputs/masks_temporal/0020__S2_2018-12-25.npy,SEN12FLOOD/0020/S2_2018-12-25_B02.tif,SEN12FLOOD/0020/S2_2018-12-25_B03.tif,SEN12FLOOD/0020/S2_2018-12-25_B04.tif,SEN12FLOOD/0020/S2_2018-12-25_B08.tif,SEN12FLOOD/0020/S2_2018-12-25_B11.tif,SEN12FLOOD/0020/S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VV.tif,SEN12FLOOD/0020/S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VH.tif,3,3
0020,S2_2018-12-30,2018-12-30,0,0.00017795562744140624,0.000217437744140625,proxy_outputs/masks_temporal/0020__S2_2018-12-30.npy,SEN12FLOOD/0020/S2_2018-12-30_B02.tif,SEN12FLOOD/0020/S2_2018-12-30_B03.tif,SEN12FLOOD/0020/S2_2018-12-30_B04.tif,SEN12FLOOD/0020/S2_2018-12-30_B08.tif,SEN12FLOOD/0020/S2_2018-12-30_B11.tif,SEN12FLOOD/0020/S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VV.tif,SEN12FLOOD/0020/S1A_IW_GRDH_1SDV_20181228T155601_20181228T155626_025227_02CA01_DD9E_corrected_VH.tif,2,2
0020,S2_2019-01-09,2019-01-09,0,0.00020084381103515624,0.000247955322265625,proxy_outputs/masks_temporal/0020__S2_2019-01-09.npy,SEN12FLOOD/0020/S2_2019-01-09_B02.tif,SEN12FLOOD/0020/S2_2019-01-09_B03.tif,SEN12FLOOD/0020/S2_2019-01-09_B04.tif,SEN12FLOOD/0020/S2_2019-01-09_B08.tif,SEN12FLOOD/0020/S2_2019-01-09_B11.tif,SEN12FLOOD/0020/S1A_IW_GRDH_1SDV_20190109T155600_20190109T155625_025402_02D04C_6D15_corrected_VV.tif,SEN12FLOOD/0020/S1A_IW_GRDH_1SDV_20190109T155600_20190109T155625_025402_02D04C_6D15_corrected_VH.tif,0,0
0020,S2_2019-01-14,2019-01-14,0,0.000180816650390625,0.00022125244140625,proxy_outputs/masks_temporal/0020__S2_2019-01-14.npy,SEN12FLOOD/0020/S2_2019-01-14_B02.tif,SEN12FLOOD/0020/S2_2019-01-14_B03.tif,SEN12FLOOD/0020/S2_2019-01-14_B04.tif,SEN12FLOOD/0020/S2_2019-01-14_B08.tif,SEN12FLOOD/0020/S2_2019-01-14_B11.tif,SEN12FLOOD/0020/S1A_IW_GRDH_1SDV_20190116T154757_20190116T154822_025504_02D3EE_F68A_corrected_VV.tif,SEN12FLOOD/0020/S1A_IW_GRDH_1SDV_20190116T154757_20190116T154822_025504_02D3EE_F68A_corrected_VH.tif,2,2
0020,S2_2019-01-19,2019-01-19,0,0.00011959075927734374,0.0001373291015625,proxy_outputs/masks_temporal/0020__S2_2019-01-19.npy,SEN12FLOOD/0020/S2_2019-01-19_B02.tif,SEN12FLOOD/0020/S2_2019-01-19_B03.tif,SEN12FLOOD/0020/S2_2019-01-19_B04.tif,SEN12FLOOD/0020/S2_2019-01-19_B08.tif,SEN12FLOOD/0020/S2_2019-01-19_B11.tif,SEN12FLOOD/0020/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VV.tif,SEN12FLOOD/0020/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VH.tif,2,2
0020,S2_2019-01-24,2019-01-24,0,0.00010356903076171874,0.000110626220703125,proxy_outputs/masks_temporal/0020__S2_2019-01-24.npy,SEN12FLOOD/0020/S2_2019-01-24_B02.tif,SEN12FLOOD/0020/S2_2019-01-24_B03.tif,SEN12FLOOD/0020/S2_2019-01-24_B04.tif,SEN12FLOOD/0020/S2_2019-01-24_B08.tif,SEN12FLOOD/0020/S2_2019-01-24_B11.tif,SEN12FLOOD/0020/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VV.tif,SEN12FLOOD/0020/S1A_IW_GRDH_1SDV_20190121T155600_20190121T155625_025577_02D6AB_2DB1_corrected_VH.tif,3,3
